销售单号,销售行号,商品条码,商品名称,销售数量,销售金额,实售单价,小包装数量,小包装单价,小包装条码,销售日期,单据类型,SHOP_ID,销售时间,更新时间
01201602270001,9199,0110001113,挤压烟红梅(软黄),26.000000,910.000000,35.000000,26.000000,35.000000,0110001113,20160227,00,210202251576,20160227,20170326161400
01201602270002,9200,0110001304,挤压烟红梅(软顺),34.000000,748.000000,22.000000,34.000000,22.000000,0110001304,20160227,00,210202251576,20160227,20170326161400
01201602270002,9201,0110001307,挤压烟玉溪（软弘毅）,5.000000,1250.000000,250.000000,5.000000,250.000000,0110001307,20160227,00,210202251576,20160227,20170326161400
01201602270002,9202,0110001311,挤压烟红塔山（硬经典）,4.000000,240.000000,60.000000,4.000000,60.000000,0110001311,20160227,00,210202251576,20160227,20170326161400
01201602270002,9203,0110003122,挤压烟云烟(软珍品),1.000000,190.000000,190.000000,1.000000,190.000000,0110003122,20160227,00,210202251576,20160227,20170326161400
01201602270003,9204,0110003207,挤压烟云烟(紫),12.000000,960.000000,80.000000,12.000000,80.000000,0110003207,20160227,00,210202251576,20160227,20170326161400
01201602270003,9205,0111020104,挤压烟中华（软）,4.000000,2332.000000,583.000000,4.000000,583.000000,0111020104,20160227,00,210202251576,20160227,20170326161400
01201602270003,9206,0111020105,挤压烟中华（硬）,7.000000,2667.000000,381.000000,7.000000,381.000000,0111020105,20160227,00,210202251576,20160227,20170326161400
01201602270003,9207,0111020203,挤压烟牡丹（软）,5.000000,450.000000,90.000000,5.000000,90.000000,0111020203,20160227,00,210202251576,20160227,20170326161400
01201602270003,9208,0113026209,挤压烟黄鹤楼(硬金砂),1.000000,130.000000,130.000000,1.000000,130.000000,0113026209,20160227,00,210202251576,20160227,20170326161400
01201602270003,9209,0113026213,挤压烟黄鹤楼（软鸿运）,1.000000,130.000000,130.000000,1.000000,130.000000,0113026213,20160227,00,210202251576,20160227,20170326161400
01201602270003,9210,0114034406,挤压烟黄果树（长征红星照耀）,2.000000,100.000000,50.000000,2.000000,50.000000,0114034406,20160227,00,210202251576,20160227,20170326161400
01201602270003,9211,0116042105,挤压烟人民大会堂（硬红）,4.000000,420.000000,105.000000,4.000000,105.000000,0116042105,20160227,00,210202251576,20160227,20170326161400
01201602270003,9212,0116042115,挤压烟人民大会堂（硬红细支）,4.000000,504.000000,126.000000,4.000000,126.000000,0116042115,20160227,00,210202251576,20160227,20170326161400
01201602270003,9213,0117043210,挤压烟泰山（望岳）,1.000000,150.000000,150.000000,1.000000,150.000000,0117043210,20160227,00,210202251576,20160227,20170326161400
01201602270003,9214,0117043215,挤压烟泰山（红将军）,5.000000,275.000000,55.000000,5.000000,55.000000,0117043215,20160227,00,210202251576,20160227,20170326161400
01201602270003,9215,0118049109,挤压烟中南海（3mg）,1.000000,170.000000,170.000000,1.000000,170.000000,0118049109,20160227,00,210202251576,20160227,20170326161400
01201602270004,9216,0118049201,挤压烟中南海（金8mg）,7.000000,350.000000,50.000000,7.000000,50.000000,0118049201,20160227,00,210202251576,20160227,20170326161400
01201602270004,9217,0118049202,挤压烟中南海（5mg）,4.000000,320.000000,80.000000,4.000000,80.000000,0118049202,20160227,00,210202251576,20160227,20170326161400
01201602270004,9218,0123064202,挤压烟长白山(软红),27.000000,2160.000000,80.000000,27.000000,80.000000,0123064202,20160227,00,210202251576,20160227,20170326161400
01201602270004,9219,0125059198,挤压烟南京（红）,4.000000,380.000000,95.000000,4.000000,95.000000,0125059198,20160227,00,210202251576,20160227,20170326161400
01201602270004,9220,0127067303,挤压烟黄山（软一品）,4.000000,200.000000,50.000000,4.000000,50.000000,0127067303,20160227,00,210202251576,20160227,20170326161400
01201602270004,9221,0127067318,挤压烟黄山（大黄山）,1.000000,118.000000,118.000000,1.000000,118.000000,0127067318,20160227,00,210202251576,20160227,20170326161400
01201602270004,9222,0130075308,挤压烟黄金叶（金满堂）,2.000000,170.000000,85.000000,2.000000,85.000000,0130075308,20160227,00,210202251576,20160227,20170326161400
01201602270005,9223,0130075322,挤压烟红旗渠（软红）,2.000000,40.000000,20.000000,2.000000,20.000000,0130075322,20160227,00,210202251576,20160227,20170326161400
01201602270005,9224,0130075323,挤压烟红旗渠（雪茄）,1.000000,36.000000,36.000000,1.000000,36.000000,0130075323,20160227,00,210202251576,20160227,20170326161400
01201602270005,9225,0131084202,挤压烟双喜（软国际）,2.000000,100.000000,50.000000,2.000000,50.000000,0131084202,20160227,00,210202251576,20160227,20170326161400
01201602270006,9226,0010001108,汽运红塔山（软经典）,47.000000,3525.000000,75.000000,47.000000,75.000000,0010001108,20160227,00,210202251576,20160227,20170326161400
01201602270007,9227,0010001111,汽运玉溪（硬）,17.000000,3910.000000,230.000000,17.000000,230.000000,0010001111,20160227,00,210202251576,20160227,20170326161400
01201602270008,9228,0010001113,汽运红梅（软黄）,40.000000,1800.000000,45.000000,40.000000,45.000000,0010001113,20160227,00,210202251576,20160227,20170326161400
01201602270009,9229,0010001113,汽运红梅（软黄）,40.000000,1800.000000,45.000000,40.000000,45.000000,0010001113,20160227,00,210202251576,20160227,20170326161400
01201602270010,9230,0010001113,汽运红梅（软黄）,40.000000,1800.000000,45.000000,40.000000,45.000000,0010001113,20160227,00,210202251576,20160227,20170326161400
01201602270011,9231,0010001113,汽运红梅（软黄）,34.000000,1530.000000,45.000000,34.000000,45.000000,0010001113,20160227,00,210202251576,20160227,20170326161400
01201602270012,9232,0010001128,汽运玉溪（软）,14.000000,3220.000000,230.000000,14.000000,230.000000,0010001128,20160227,00,210202251576,20160227,20170326161400
01201602270012,9233,0010001206,汽运红塔山（硬经典100）,2.000000,200.000000,100.000000,2.000000,100.000000,0010001206,20160227,00,210202251576,20160227,20170326161400
01201602270012,9234,0010001304,汽运红梅（软顺）,9.000000,270.000000,30.000000,9.000000,30.000000,0010001304,20160227,00,210202251576,20160227,20170326161400
01201602270012,9235,0010001310,汽运红塔山（传奇）,3.000000,420.000000,140.000000,3.000000,140.000000,0010001310,20160227,00,210202251576,20160227,20170326161400
01201602270012,9236,0010001311,汽运红塔山（硬经典）,1.000000,75.000000,75.000000,1.000000,75.000000,0010001311,20160227,00,210202251576,20160227,20170326161400
01201602270012,9237,0010003122,汽运云烟（软珍品）,1.000000,230.000000,230.000000,1.000000,230.000000,0010003122,20160227,00,210202251576,20160227,20170326161400
01201602270012,9238,0010003207,汽运云烟（紫）,2.000000,200.000000,100.000000,2.000000,100.000000,0010003207,20160227,00,210202251576,20160227,20170326161400
01201602270012,9239,0010009111,汽运红河（小熊猫世纪风）,13.000000,1300.000000,100.000000,13.000000,100.000000,0010009111,20160227,00,210202251576,20160227,20170326161400
01201602270013,9240,0011020104,汽运中华（软）,13.000000,9100.000000,700.000000,13.000000,700.000000,0011020104,20160227,00,210202251576,20160227,20170326161400
01201602270013,9241,0011020105,汽运中华（硬）,11.000000,4950.000000,450.000000,11.000000,450.000000,0011020105,20160227,00,210202251576,20160227,20170326161400
01201602270013,9242,0012021304,汽运白沙（绿和）,1.000000,85.000000,85.000000,1.000000,85.000000,0012021304,20160227,00,210202251576,20160227,20170326161400
01201602270013,9243,0013026108,汽运黄鹤楼（软蓝）,2.000000,380.000000,190.000000,2.000000,190.000000,0013026108,20160227,00,210202251576,20160227,20170326161400
01201602270013,9244,0013026213,汽运黄鹤楼（软鸿运）,8.000000,1280.000000,160.000000,8.000000,160.000000,0013026213,20160227,00,210202251576,20160227,20170326161400
01201602270013,9245,0013026217,汽运黄鹤楼（天下名楼）,3.000000,480.000000,160.000000,3.000000,160.000000,0013026217,20160227,00,210202251576,20160227,20170326161400
01201602270013,9246,0013026222,汽运黄鹤楼（硬嘉禧缘）,3.000000,600.000000,200.000000,3.000000,200.000000,0013026222,20160227,00,210202251576,20160227,20170326161400
01201602270013,9247,0013026410,汽运红金龙（硬蓝爱你）,1.000000,90.000000,90.000000,1.000000,90.000000,0013026410,20160227,00,210202251576,20160227,20170326161400
01201602270013,9248,0014034408,汽运贵烟（国酒香30）,1.000000,1000.000000,1000.000000,1.000000,1000.000000,0014034408,20160227,00,210202251576,20160227,20170326161400
01201602270013,9249,0014034410,汽运贵烟（新贵）,3.000000,330.000000,110.000000,3.000000,110.000000,0014034410,20160227,00,210202251576,20160227,20170326161400
01201602270013,9250,0016042116,汽运人民大会堂（籣香细支）,2.000000,1100.000000,550.000000,2.000000,550.000000,0016042116,20160227,00,210202251576,20160227,20170326161400
01201602270013,9251,0017043215,汽运烟泰山（红将军）,1.000000,70.000000,70.000000,1.000000,70.000000,0017043215,20160227,00,210202251576,20160227,20170326161400
01201602270014,9252,0018049201,汽运中南海（金8mg）,13.000000,910.000000,70.000000,13.000000,70.000000,0018049201,20160227,00,210202251576,20160227,20170326161400
01201602270014,9253,0018049208,汽运中南海（软精品）,1.000000,260.000000,260.000000,1.000000,260.000000,0018049208,20160227,00,210202251576,20160227,20170326161400
01201602270014,9254,0025059198,汽运南京（红）,11.000000,1320.000000,120.000000,11.000000,120.000000,0025059198,20160227,00,210202251576,20160227,20170326161400
01201602270014,9255,0025059200,汽运南京（炫赫门）,4.000000,640.000000,160.000000,4.000000,160.000000,0025059200,20160227,00,210202251576,20160227,20170326161400
01201602270014,9256,0025059201,汽运南京（十二钗烤烟）,1.000000,280.000000,280.000000,1.000000,280.000000,0025059201,20160227,00,210202251576,20160227,20170326161400
01201602270014,9257,0025059203,汽运南京（十二钗中式混合型）,1.000000,200.000000,200.000000,1.000000,200.000000,0025059203,20160227,00,210202251576,20160227,20170326161400
01201602270014,9258,0027067301,汽运黄山（硬一品）,10.000000,550.000000,55.000000,10.000000,55.000000,0027067301,20160227,00,210202251576,20160227,20170326161400
01201602270014,9259,0027067318,汽运黄山（大黄山）,2.000000,320.000000,160.000000,2.000000,160.000000,0027067318,20160227,00,210202251576,20160227,20170326161400
01201602270014,9260,0027067323,汽运黄山（记忆）,4.000000,560.000000,140.000000,4.000000,140.000000,0027067323,20160227,00,210202251576,20160227,20170326161400
01201602270015,9261,0028071101,汽运七匹狼（白）,3.000000,225.000000,75.000000,3.000000,75.000000,0028071101,20160227,00,210202251576,20160227,20170326161400
01201602270015,9262,0028071110,汽运七匹狼（蓝）,9.000000,675.000000,75.000000,9.000000,75.000000,0028071110,20160227,00,210202251576,20160227,20170326161400
01201602270015,9263,0028071111,汽运七匹狼（纯雅）,4.000000,640.000000,160.000000,4.000000,160.000000,0028071111,20160227,00,210202251576,20160227,20170326161400
01201602270015,9264,0028071115,汽运七匹狼（君如意）,2.000000,220.000000,110.000000,2.000000,110.000000,0028071115,20160227,00,210202251576,20160227,20170326161400
01201602270015,9265,0028071117,汽运七匹狼（古田）,5.000000,275.000000,55.000000,5.000000,55.000000,0028071117,20160227,00,210202251576,20160227,20170326161400
01201602270015,9266,0029074308,汽运金圣（滕王阁细支）,3.000000,600.000000,200.000000,3.000000,200.000000,0029074308,20160227,00,210202251576,20160227,20170326161400
01201602270015,9267,0029074309,汽运金圣（硬滕王阁）,22.000000,2200.000000,100.000000,22.000000,100.000000,0029074309,20160227,00,210202251576,20160227,20170326161400
01201602270015,9268,0030075308,汽运黄金叶（金满堂）,1.000000,105.000000,105.000000,1.000000,105.000000,0030075308,20160227,00,210202251576,20160227,20170326161400
01201602270016,9269,0030087209,汽运钻石（荷花）,13.000000,6500.000000,500.000000,13.000000,500.000000,0030087209,20160227,00,210202251576,20160227,20170326161400
01201602270016,9270,0031084202,汽运双喜（软国际）,2.000000,130.000000,65.000000,2.000000,65.000000,0031084202,20160227,00,210202251576,20160227,20170326161400
01201602270016,9271,0033099202,汽运娇子（X）,4.000000,400.000000,100.000000,4.000000,100.000000,0033099202,20160227,00,210202251576,20160227,20170326161400
01201602270016,9272,0033099300,汽运娇子（时代阳光）,2.000000,150.000000,75.000000,2.000000,75.000000,0033099300,20160227,00,210202251576,20160227,20170326161400
01201602270016,9273,0033099319,汽运娇子（格调细支）,3.000000,450.000000,150.000000,3.000000,150.000000,0033099319,20160227,00,210202251576,20160227,20170326161400
01201602270016,9274,0033099322,汽运娇子（黑）,2.000000,300.000000,150.000000,2.000000,150.000000,0033099322,20160227,00,210202251576,20160227,20170326161400
01201602270016,9275,0034099101,汽运天子（金）,2.000000,400.000000,200.000000,2.000000,200.000000,0034099101,20160227,00,210202251576,20160227,20170326161400
01201602270016,9276,0035093308,汽运兰州（硬精品）,1.000000,75.000000,75.000000,1.000000,75.000000,0035093308,20160227,00,210202251576,20160227,20170326161400
01201602280001,9494,6901028315012,红塔山（软经典）（条）,2.200000,176.000000,80.000000,22.000000,8.0000000000,6901028315005,20160228,00,210202251576,20160228,20170326161400
01201602280001,9495,6901028317122,玉溪（软）,5.000000,115.000000,23.000000,5.000000,23.000000,6901028317122,20160228,00,210202251576,20160228,20170326161400
01201602280001,9496,6901028314978,红塔山（硬经典）,1.000000,8.000000,8.000000,1.000000,8.000000,6901028314978,20160228,00,210202251576,20160228,20170326161400
01201602280001,9497,6901028045919,云烟（软珍品）（条）,1.000000,230.000000,230.000000,10.000000,23.0000000000,6901028045902,20160228,00,210202251576,20160228,20170326161400
01201602280001,9498,6901028046893,云烟（紫）（条）,2.400000,240.000000,100.000000,24.000000,10.0000000000,6901028046886,20160228,00,210202251576,20160228,20170326161400
01201602280001,9499,6901028311151,云烟（软紫）,2.000000,21.000000,10.500000,2.000000,10.500000,6901028311151,20160228,00,210202251576,20160228,20170326161400
01201602280001,9500,6901028075770,中华（软）,1.000000,70.000000,70.000000,1.000000,70.000000,6901028075770,20160228,00,210202251576,20160228,20170326161400
01201602280001,9501,6901028073622,红双喜（硬上海）（条）,1.000000,110.000000,110.000000,10.000000,11.0000000000,6901028073615,20160228,00,210202251576,20160228,20170326161400
01201602280001,9502,6901028075862,牡丹（软）,4.000000,52.000000,13.000000,4.000000,13.000000,6901028075862,20160228,00,210202251576,20160228,20170326161400
01201602280001,9503,6901028180559,黄鹤楼（硬金砂）,3.000000,48.000000,16.000000,3.000000,16.000000,6901028180559,20160228,00,210202251576,20160228,20170326161400
01201602280001,9504,6901028180801,黄鹤楼（天下名楼）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028180801,20160228,00,210202251576,20160228,20170326161400
01201602280001,9505,6901028092944,人民大会堂（硬红）,2.000000,26.000000,13.000000,2.000000,13.000000,6901028092944,20160228,00,210202251576,20160228,20170326161400
01201602280001,9506,6901028157650,泰山（红将军）（条）,4.000000,280.000000,70.000000,40.000000,7.0000000000,6901028157643,20160228,00,210202251576,20160228,20170326161400
01201602280001,9507,6901028100670,长白山（软红）（条）,2.000000,210.000000,105.000000,20.000000,10.5000000000,6901028100663,20160228,00,210202251576,20160228,20170326161400
01201602280001,9508,6901028300063,南京（红）（条）,1.100000,132.000000,120.000000,11.000000,12.0000000000,6901028300056,20160228,00,210202251576,20160228,20170326161400
01201602280001,9509,6901028111270,南京（炫赫门）（条）,1.100000,176.000000,160.000000,11.000000,16.0000000000,6901028111263,20160228,00,210202251576,20160228,20170326161400
01201602280001,9510,6901028111546,南京（雨花石）（条）,1.000000,530.000000,530.000000,10.000000,53.0000000000,6901028111539,20160228,00,210202251576,20160228,20170326161400
01201602280001,9511,6901028169677,黄金叶（金满堂）,1.000000,11.000000,11.000000,1.000000,11.000000,6901028169677,20160228,00,210202251576,20160228,20170326161400
01201602280002,9512,6901028317160,玉溪（软红人民大会堂）（条）,1.000000,320.000000,320.000000,10.000000,32.0000000000,6901028317153,20160228,00,210202251576,20160228,20170326161400
01201602290001,9649,6901028315005,红塔山（软经典）,3.000000,24.000000,8.000000,3.000000,8.000000,6901028315005,20160229,00,210202251576,20160229,20170326161400
01201602290001,9650,6901028317122,玉溪（软）,2.000000,46.000000,23.000000,2.000000,23.000000,6901028317122,20160229,00,210202251576,20160229,20170326161400
01201602290001,9651,6901028315104,红梅（软顺）（条）,3.000000,90.000000,30.000000,30.000000,3.0000000000,6901028315098,20160229,00,210202251576,20160229,20170326161400
01201602290001,9652,6901028314978,红塔山（硬经典）,1.000000,8.000000,8.000000,1.000000,8.000000,6901028314978,20160229,00,210202251576,20160229,20170326161400
01201602290001,9653,6901028046886,云烟（紫）,1.000000,10.000000,10.000000,1.000000,10.000000,6901028046886,20160229,00,210202251576,20160229,20170326161400
01201602290001,9654,6901028075862,牡丹（软）,2.000000,26.000000,13.000000,2.000000,13.000000,6901028075862,20160229,00,210202251576,20160229,20170326161400
01201602290001,9655,6901028099776,长白山（神韵）,3.000000,66.000000,22.000000,3.000000,22.000000,6901028099776,20160229,00,210202251576,20160229,20170326161400
01201602290001,9656,6901028100670,长白山（软红）（条）,1.200000,126.000000,105.000000,12.000000,10.5000000000,6901028100663,20160229,00,210202251576,20160229,20170326161400
01201602290001,9657,6901028118187,利群（新版）（条）,2.000000,280.000000,140.000000,20.000000,14.0000000000,6901028118170,20160229,00,210202251576,20160229,20170326161400
01201602290001,9658,6901028169677,黄金叶（金满堂）,1.000000,11.000000,11.000000,1.000000,11.000000,6901028169677,20160229,00,210202251576,20160229,20170326161400
01201602290002,9659,6901028051880,云烟（神秘花园）（条）,1.000000,320.000000,320.000000,10.000000,32.0000000000,6901028051873,20160229,00,210202251576,20160229,20170326161400
01201602290002,9660,6901028092326,人民大会堂（硬红细支）（条）,1.000000,160.000000,160.000000,10.000000,16.0000000000,6901028092319,20160229,00,210202251576,20160229,20170326161400
01201602290002,9661,6901028071772,中南海（金8mg）（条）,10.000000,700.000000,70.000000,100.000000,7.0000000000,6901028071765,20160229,00,210202251576,20160229,20170326161400
01201602290002,9662,6901028111270,南京（炫赫门）（条）,2.000000,320.000000,160.000000,20.000000,16.0000000000,6901028111263,20160229,00,210202251576,20160229,20170326161400
01201603010001,9828,6901028046886,云烟（紫）,1.000000,10.000000,10.000000,1.000000,10.000000,6901028046886,20160301,00,210202251576,20160301,20170326161400
01201603010001,9829,6901028075053,牡丹（软）（条）,2.000000,260.000000,130.000000,20.000000,13.0000000000,6901028075862,20160301,00,210202251576,20160301,20170326161400
01201603010001,9830,6901028180801,黄鹤楼（天下名楼）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028180801,20160301,00,210202251576,20160301,20170326161400
01201603010001,9831,6901028189989,黄鹤楼（硬嘉禧缘）（条）,1.000000,200.000000,200.000000,10.000000,20.0000000000,6901028189972,20160301,00,210202251576,20160301,20170326161400
01201603010001,9832,6901028099776,长白山（神韵）,2.000000,44.000000,22.000000,2.000000,22.000000,6901028099776,20160301,00,210202251576,20160301,20170326161400
01201603010001,9833,6901028100274,长白山（777）（条）,1.000000,150.000000,150.000000,10.000000,15.0000000000,6901028100267,20160301,00,210202251576,20160301,20170326161400
01201603010001,9834,6901028111270,南京（炫赫门）（条）,1.200000,192.000000,160.000000,12.000000,16.0000000000,6901028111263,20160301,00,210202251576,20160301,20170326161400
01201603010001,9835,6901028118170,利群（新版）,1.000000,14.000000,14.000000,1.000000,14.000000,6901028118170,20160301,00,210202251576,20160301,20170326161400
01201603010001,9836,6901028001465,双喜（软国际）,2.000000,14.000000,7.000000,2.000000,7.000000,6901028001465,20160301,00,210202251576,20160301,20170326161400
01201603010001,9837,4902210249902,七星（风蓝）（条）,4.000000,720.000000,180.000000,40.000000,18.0000000000,4902210249803,20160301,00,210202251576,20160301,20170326161400
01201603010001,9838,8801116006441,爱喜（薄荷）,1.000000,13.000000,13.000000,1.000000,13.000000,8801116006441,20160301,00,210202251576,20160301,20170326161400
01201603020001,10008,6901028315005,红塔山（软经典）,2.000000,16.000000,8.000000,2.000000,8.000000,6901028315005,20160302,00,210202251576,20160302,20170326161400
01201603020001,10009,6901028317177,玉溪（软）（条）,2.000000,460.000000,230.000000,20.000000,23.0000000000,6901028317122,20160302,00,210202251576,20160302,20170326161400
01201603020001,10010,6901028315425,红塔山（硬经典100）,1.000000,10.000000,10.000000,1.000000,10.000000,6901028315425,20160302,00,210202251576,20160302,20170326161400
01201603020001,10011,6901028314978,红塔山（硬经典）,1.000000,8.000000,8.000000,1.000000,8.000000,6901028314978,20160302,00,210202251576,20160302,20170326161400
01201603020001,10012,6901028311151,云烟（软紫）,1.000000,10.500000,10.500000,1.000000,10.500000,6901028311151,20160302,00,210202251576,20160302,20170326161400
01201603020001,10013,6901028075763,中华（硬）,1.000000,45.000000,45.000000,1.000000,45.000000,6901028075763,20160302,00,210202251576,20160302,20170326161400
01201603020001,10014,6901028075862,牡丹（软）,2.000000,26.000000,13.000000,2.000000,13.000000,6901028075862,20160302,00,210202251576,20160302,20170326161400
01201603020001,10015,6901028193917,芙蓉王（软蓝）,2.000000,120.000000,60.000000,2.000000,60.000000,6901028193917,20160302,00,210202251576,20160302,20170326161400
01201603020001,10016,6901028092944,人民大会堂（硬红）,1.000000,13.000000,13.000000,1.000000,13.000000,6901028092944,20160302,00,210202251576,20160302,20170326161400
01201603020001,10017,6901028071772,中南海（金8mg）（条）,1.000000,70.000000,70.000000,10.000000,7.0000000000,6901028071765,20160302,00,210202251576,20160302,20170326161400
01201603020001,10018,6901028118170,利群（新版）,1.000000,14.000000,14.000000,1.000000,14.000000,6901028118170,20160302,00,210202251576,20160302,20170326161400
01201603020001,10019,6901028169677,黄金叶（金满堂）,1.000000,11.000000,11.000000,1.000000,11.000000,6901028169677,20160302,00,210202251576,20160302,20170326161400
01201603020001,10020,8888075005517,555金锐,1.000000,16.000000,16.000000,1.000000,16.000000,8888075005517,20160302,00,210202251576,20160302,20170326161400
01201603020001,10021,6901028180801,黄鹤楼（天下名楼）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028180801,20160302,00,210202251576,20160302,20170326161400
01201603020001,10022,6901028111270,南京（炫赫门）（条）,1.000000,160.000000,160.000000,10.000000,16.0000000000,6901028111263,20160302,00,210202251576,20160302,20170326161400
01201603020002,10023,6901028180559,黄鹤楼（硬金砂）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028180559,20160302,00,210202251576,20160302,20170326161400
01201603020002,10024,6901028180818,黄鹤楼（天下名楼）（条）,1.000000,160.000000,160.000000,10.000000,16.0000000000,6901028180801,20160302,00,210202251576,20160302,20170326161400
01201603020002,10025,6901028111270,南京（炫赫门）（条）,1.000000,160.000000,160.000000,10.000000,16.0000000000,6901028111263,20160302,00,210202251576,20160302,20170326161400
01201603020002,10026,6901028163668,黄金叶（软大金圆）,1.000000,22.000000,22.000000,1.000000,22.000000,6901028163668,20160302,00,210202251576,20160302,20170326161400
01201603030001,10178,6901028315432,红塔山（硬经典100）（条）,1.100000,110.000000,100.000000,11.000000,10.0000000000,6901028315425,20160303,00,210202251576,20160303,20170326161400
01201603030001,10179,6901028314978,红塔山（硬经典）,1.000000,8.000000,8.000000,1.000000,8.000000,6901028314978,20160303,00,210202251576,20160303,20170326161400
01201603030001,10180,6901028326483,红塔山（细支传奇）,1.000000,15.000000,15.000000,1.000000,15.000000,6901028326483,20160303,00,210202251576,20160303,20170326161400
01201603030001,10181,6901028311151,云烟（软紫）,1.000000,10.500000,10.500000,1.000000,10.500000,6901028311151,20160303,00,210202251576,20160303,20170326161400
01201603030001,10182,6901028075862,牡丹（软）,1.000000,13.000000,13.000000,1.000000,13.000000,6901028075862,20160303,00,210202251576,20160303,20170326161400
01201603030001,10183,6901028180665,黄鹤楼（硬金砂）（条）,1.000000,160.000000,160.000000,10.000000,16.0000000000,6901028180559,20160303,00,210202251576,20160303,20170326161400
01201603030001,10184,6901028180801,黄鹤楼（天下名楼）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028180801,20160303,00,210202251576,20160303,20170326161400
01201603030001,10185,6901028157650,泰山（红将军）（条）,3.000000,210.000000,70.000000,30.000000,7.0000000000,6901028157643,20160303,00,210202251576,20160303,20170326161400
01201603030001,10186,6901028100137,长白山（揽胜）,1.000000,22.000000,22.000000,1.000000,22.000000,6901028100137,20160303,00,210202251576,20160303,20170326161400
01201603030001,10187,6901028111263,南京（炫赫门）,1.000000,16.000000,16.000000,1.000000,16.000000,6901028111263,20160303,00,210202251576,20160303,20170326161400
01201603030001,10188,6901028118170,利群（新版）,2.000000,28.000000,14.000000,2.000000,14.000000,6901028118170,20160303,00,210202251576,20160303,20170326161400
